run_id,ticker,symbol,verdict,contract_type,strike_price,lots,total_shares,spot_entry,option_premium,spot_sl,spot_target,waterfall_score,position_value_inr,brokerage_fee_inr,total_cost_inr,executed_at,exit_price,exit_reason,realized_pnl_inr,realized_pnl_pct
RELIANCE_CASH_SELL_20260908_082045,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,66,1291.6,1291.6,1304.52,1272.23,1.5,85245.6,20.0,40.0,2026-09-08T08:20:45.547902Z,1294.9,eod_squareoff,-237.8,-0.28
HDFCBANK_CASH_SELL_20260908_082045,HDFCBANK.NS,HDFCBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,121,704.2,704.2,711.24,693.64,1.5,85208.2,20.0,40.0,2026-09-08T08:20:45.549148Z,703.0,eod_squareoff,125.2,0.15
NIFTY_SCALP_PE_20260908_082056,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23639.65,162.75,23994.24,22930.46,6.46,28481.25,20.0,79.52,2026-09-08T08:20:56.671478Z,164.04,eod_squareoff,166.23,0.58
BANKNIFTY_SCALP_PE_20260908_082056,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56768.0,383.95,57619.52,55064.96,8.34,23037.0,20.0,71.85,2026-09-08T08:20:56.945653Z,376.22,eod_squareoff,-515.65,-2.24
FINNIFTY_SCALP_PE_20260908_082057,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25707.95,164.63,26093.57,24936.71,8.34,16463.0,20.0,64.84,2026-09-08T08:20:57.111071Z,169.76,eod_squareoff,468.16,2.84
NIFTYNXT50_SCALP_CE_20260908_082057,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72700.0,2,20,72800.65,553.32,71708.64,74984.67,8.85,11066.4,20.0,59.68,2026-09-08T08:20:57.543343Z,642.43,eod_squareoff,1742.52,15.75
RELIANCE_SCALP_PE_20260908_082057,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1320.0,1,250,1291.7,27.55,1311.08,1252.95,6.21,6887.5,20.0,51.32,2026-09-08T08:20:57.800653Z,24.68,eod_squareoff,-748.82,-10.87
TCS_SCALP_CE_20260908_082058,TCS.NS,TCS,SCALP_CE,SCALP_CE,2200.0,1,175,2269.5,72.48,2235.46,2337.59,10.0,12684.0,20.0,56.49,2026-09-08T08:20:58.061887Z,58.88,eod_squareoff,-2416.49,-19.05
HDFCBANK_SCALP_PE_20260908_082058,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,704.3,15.27,714.86,683.17,6.21,8398.5,20.0,54.92,2026-09-08T08:20:58.545278Z,16.45,eod_squareoff,614.08,7.31
ICICIBANK_SCALP_PE_20260908_082058,ICICIBANK.NS,ICICIBANK,SCALP_PE,SCALP_PE,1410.0,1,700,1400.2,13.32,1421.2,1358.19,8.11,9324.0,20.0,55.67,2026-09-08T08:20:58.829093Z,13.78,eod_squareoff,286.33,3.07
AXISBANK_SCALP_PE_20260908_082059,AXISBANK.NS,AXISBANK,SCALP_PE,SCALP_PE,1250.0,1,625,1242.4,11.12,1261.04,1205.13,6.21,6950.0,20.0,51.09,2026-09-08T08:20:59.273204Z,9.58,eod_squareoff,-993.59,-14.3
ITC_SCALP_CE_20260908_082059,ITC.NS,ITC,SCALP_CE,SCALP_CE,260.0,1,1600,265.0,5.51,261.02,272.95,10.0,8816.0,20.0,52.01,2026-09-08T08:20:59.926349Z,4.2,eod_squareoff,-2128.01,-24.14
HINDUNILVR_SCALP_CE_20260908_082100,HINDUNILVR.NS,HINDUNILVR,SCALP_CE,SCALP_CE,1950.0,1,300,1982.4,36.77,1952.66,2041.87,10.0,11031.0,20.0,56.6,2026-09-08T08:21:00.108366Z,34.64,eod_squareoff,-675.6,-6.12
RELIANCE_CASH_BUY_20260908_120042,RELIANCE.NS,RELIANCE,CASH_BUY,EQUITY_CASH,0.0,1,65,1294.9,1294.9,1281.95,1314.32,8.0,84168.5,20.0,84188.5,2026-09-08T12:00:42.740695Z,,,,
ICICIBANK_CASH_SELL_20260908_120042,ICICIBANK.NS,ICICIBANK,CASH_SELL,EQUITY_CASH,0.0,1,60,1399.4,1399.4,1413.39,1378.41,1.5,83964.0,20.0,83984.0,2026-09-08T12:00:42.741582Z,,,,
TCS_CASH_SELL_20260908_120042,TCS.NS,TCS,CASH_SELL,EQUITY_CASH,0.0,1,37,2255.5,2255.5,2278.05,2221.67,2.5,83453.5,20.0,83473.5,2026-09-08T12:00:42.742506Z,,,,
MARUTI_CASH_SELL_20260908_120042,MARUTI.NS,MARUTI,CASH_SELL,EQUITY_CASH,0.0,1,6,12641.0,12641.0,12767.41,12451.39,1.5,75846.0,20.0,75866.0,2026-09-08T12:00:42.743455Z,,,,
LT_CASH_SELL_20260908_120042,LT.NS,LT,CASH_SELL,EQUITY_CASH,0.0,1,21,3946.1,3946.1,3985.56,3886.91,2.5,82868.1,20.0,82888.1,2026-09-08T12:00:42.744464Z,,,,
NIFTY_SCALP_PE_20260908_120059,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23635.1,164.04,23989.63,22926.05,6.46,28707.0,20.0,41.58,2026-09-08T12:00:59.609990Z,,,,
BANKNIFTY_SCALP_PE_20260908_120059,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56777.55,376.22,57629.21,55074.22,8.34,22573.2,20.0,37.74,2026-09-08T12:00:59.851113Z,,,,
FINNIFTY_SCALP_PE_20260908_120100,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25695.55,169.76,26080.98,24924.68,8.34,16976.0,20.0,34.23,2026-09-08T12:01:00.070037Z,,,,
NIFTYNXT50_SCALP_CE_20260908_120100,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72900.0,3,30,72955.6,525.86,71861.27,75144.27,10.0,15775.8,20.0,33.48,2026-09-08T12:01:00.522463Z,,,,
RELIANCE_SCALP_CE_20260908_120100,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,1280.0,2,500,1294.9,18.76,1275.48,1333.75,10.0,9380.0,20.0,29.48,2026-09-08T12:01:00.754901Z,,,,
HDFCBANK_SCALP_PE_20260908_120101,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,703.0,16.45,713.54,681.91,7.46,9047.5,20.0,29.27,2026-09-08T12:01:01.603176Z,,,,
SBIN_SCALP_CE_20260908_120102,SBIN.NS,SBIN,SCALP_CE,SCALP_CE,1000.0,1,750,1008.0,11.87,992.88,1038.24,10.0,8902.5,20.0,29.18,2026-09-08T12:01:02.500507Z,,,,
KOTAKBANK_SCALP_PE_20260908_120103,KOTAKBANK.NS,KOTAKBANK,SCALP_PE,SCALP_PE,440.0,1,400,419.25,20.2,425.54,406.67,8.82,8080.0,20.0,28.66,2026-09-08T12:01:03.484908Z,,,,
ITC_SCALP_PE_20260908_120103,ITC.NS,ITC,SCALP_PE,SCALP_PE,270.0,1,1600,263.5,6.28,267.45,255.59,6.93,10048.0,20.0,29.89,2026-09-08T12:01:03.935249Z,,,,
BAJFINANCE_SCALP_PE_20260908_120105,BAJFINANCE.NS,BAJFINANCE,SCALP_PE,SCALP_PE,1200.0,1,125,1054.1,144.41,1069.91,1022.48,6.93,18051.25,20.0,34.91,2026-09-08T12:01:05.044953Z,,,,
MRF_SCALP_PE_20260908_120125,MRF.NS,MRF,SCALP_PE,SCALP_PE,128500.0,1,5,128245.0,838.47,130168.67,124397.65,9.24,4192.35,20.0,26.23,2026-09-08T12:01:25.510801Z,,,,
RELIANCE_CASH_BUY_20260908_120042,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,65,1294.9,1294.9,1281.95,1314.32,8.0,84168.5,20.0,40.0,2026-09-08T12:00:42.739937Z,1294.9,eod_squareoff,-20.0,-0.02
ICICIBANK_CASH_SELL_20260908_120042,ICICIBANK.NS,ICICIBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,60,1399.4,1399.4,1413.39,1378.41,1.5,83964.0,20.0,40.0,2026-09-08T12:00:42.741029Z,1399.4,eod_squareoff,-20.0,-0.02
TCS_CASH_SELL_20260908_120042,TCS.NS,TCS,EQUITY_CASH,EQUITY_CASH,0.0,1,37,2255.5,2255.5,2278.05,2221.67,2.5,83453.5,20.0,40.0,2026-09-08T12:00:42.741899Z,2255.5,eod_squareoff,-20.0,-0.02
MARUTI_CASH_SELL_20260908_120042,MARUTI.NS,MARUTI,EQUITY_CASH,EQUITY_CASH,0.0,1,6,12641.0,12641.0,12767.41,12451.39,1.5,75846.0,20.0,40.0,2026-09-08T12:00:42.742802Z,12641.0,eod_squareoff,-20.0,-0.03
LT_CASH_SELL_20260908_120042,LT.NS,LT,EQUITY_CASH,EQUITY_CASH,0.0,1,21,3946.1,3946.1,3985.56,3886.91,2.5,82868.1,20.0,40.0,2026-09-08T12:00:42.743754Z,3946.1,eod_squareoff,-20.0,-0.02
NIFTY_SCALP_PE_20260908_120059,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23635.1,164.04,23989.63,22926.05,6.46,28707.0,20.0,79.52,2026-09-08T12:00:59.609140Z,164.04,eod_squareoff,-59.52,-0.21
BANKNIFTY_SCALP_PE_20260908_120059,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56777.55,376.22,57629.21,55074.22,8.34,22573.2,20.0,71.85,2026-09-08T12:00:59.850254Z,376.22,eod_squareoff,-51.85,-0.23
FINNIFTY_SCALP_PE_20260908_120100,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25695.55,169.76,26080.98,24924.68,8.34,16976.0,20.0,64.84,2026-09-08T12:01:00.069154Z,169.76,eod_squareoff,-44.84,-0.26
NIFTYNXT50_SCALP_CE_20260908_120100,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72900.0,3,30,72955.6,525.86,71861.27,75144.27,10.0,15775.8,20.0,63.34,2026-09-08T12:01:00.521466Z,525.86,eod_squareoff,-43.34,-0.27
RELIANCE_SCALP_CE_20260908_120100,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,1280.0,2,500,1294.9,18.76,1275.48,1333.75,10.0,9380.0,20.0,55.34,2026-09-08T12:01:00.753791Z,18.76,eod_squareoff,-35.34,-0.38
HDFCBANK_SCALP_PE_20260908_120101,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,703.0,16.45,713.54,681.91,7.46,9047.5,20.0,54.92,2026-09-08T12:01:01.601973Z,16.45,eod_squareoff,-34.92,-0.39
SBIN_SCALP_CE_20260908_120102,SBIN.NS,SBIN,SCALP_CE,SCALP_CE,1000.0,1,750,1008.0,11.87,992.88,1038.24,10.0,8902.5,20.0,54.74,2026-09-08T12:01:02.499375Z,11.87,eod_squareoff,-34.74,-0.39
KOTAKBANK_SCALP_PE_20260908_120103,KOTAKBANK.NS,KOTAKBANK,SCALP_PE,SCALP_PE,440.0,1,400,419.25,20.2,425.54,406.67,8.82,8080.0,20.0,53.71,2026-09-08T12:01:03.483689Z,20.2,eod_squareoff,-33.71,-0.42
ITC_SCALP_PE_20260908_120103,ITC.NS,ITC,SCALP_PE,SCALP_PE,270.0,1,1600,263.5,6.28,267.45,255.59,6.93,10048.0,20.0,56.17,2026-09-08T12:01:03.933707Z,6.28,eod_squareoff,-36.17,-0.36
BAJFINANCE_SCALP_PE_20260908_120105,BAJFINANCE.NS,BAJFINANCE,SCALP_PE,SCALP_PE,1200.0,1,125,1054.1,144.41,1069.91,1022.48,6.93,18051.25,20.0,66.19,2026-09-08T12:01:05.043619Z,144.41,eod_squareoff,-46.19,-0.26
MRF_SCALP_PE_20260908_120125,MRF.NS,MRF,SCALP_PE,SCALP_PE,128500.0,1,5,128245.0,838.47,130168.67,124397.65,9.24,4192.35,20.0,48.85,2026-09-08T12:01:25.509434Z,838.47,eod_squareoff,-28.85,-0.69
RELIANCE_CASH_BUY_20260908_135030,RELIANCE.NS,RELIANCE,CASH_BUY,EQUITY_CASH,0.0,1,65,1294.9,1294.9,1281.95,1314.32,8.0,84168.5,20.0,84188.5,2026-09-08T13:50:30.929043Z,,,,
ICICIBANK_CASH_SELL_20260908_135030,ICICIBANK.NS,ICICIBANK,CASH_SELL,EQUITY_CASH,0.0,1,60,1399.4,1399.4,1413.39,1378.41,1.5,83964.0,20.0,83984.0,2026-09-08T13:50:30.929807Z,,,,
TCS_CASH_SELL_20260908_135030,TCS.NS,TCS,CASH_SELL,EQUITY_CASH,0.0,1,37,2255.5,2255.5,2278.05,2221.67,2.5,83453.5,20.0,83473.5,2026-09-08T13:50:30.930523Z,,,,
MARUTI_CASH_SELL_20260908_135030,MARUTI.NS,MARUTI,CASH_SELL,EQUITY_CASH,0.0,1,6,12641.0,12641.0,12767.41,12451.39,1.5,75846.0,20.0,75866.0,2026-09-08T13:50:30.931295Z,,,,
LT_CASH_SELL_20260908_135030,LT.NS,LT,CASH_SELL,EQUITY_CASH,0.0,1,21,3946.1,3946.1,3985.56,3886.91,2.5,82868.1,20.0,82888.1,2026-09-08T13:50:30.932110Z,,,,
NIFTY_SCALP_PE_20260908_135051,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23635.1,164.04,23989.63,22926.05,6.46,28707.0,20.0,41.58,2026-09-08T13:50:51.841134Z,,,,
BANKNIFTY_SCALP_PE_20260908_135052,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56777.55,376.22,57629.21,55074.22,8.34,22573.2,20.0,37.74,2026-09-08T13:50:52.161596Z,,,,
FINNIFTY_SCALP_PE_20260908_135052,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25695.55,169.76,26080.98,24924.68,8.34,16976.0,20.0,34.23,2026-09-08T13:50:52.893985Z,,,,
NIFTYNXT50_SCALP_CE_20260908_135053,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72900.0,3,30,72955.6,525.86,71861.27,75144.27,10.0,15775.8,20.0,33.48,2026-09-08T13:50:53.877069Z,,,,
RELIANCE_SCALP_CE_20260908_135054,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,1280.0,2,500,1294.9,18.76,1275.48,1333.75,10.0,9380.0,20.0,29.48,2026-09-08T13:50:54.253599Z,,,,
HDFCBANK_SCALP_PE_20260908_135055,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,703.0,16.45,713.54,681.91,7.46,9047.5,20.0,29.27,2026-09-08T13:50:55.376694Z,,,,
SBIN_SCALP_CE_20260908_135056,SBIN.NS,SBIN,SCALP_CE,SCALP_CE,1000.0,1,750,1008.0,11.87,992.88,1038.24,10.0,8902.5,20.0,29.18,2026-09-08T13:50:56.141376Z,,,,
KOTAKBANK_SCALP_PE_20260908_135056,KOTAKBANK.NS,KOTAKBANK,SCALP_PE,SCALP_PE,440.0,1,400,419.25,20.2,425.54,406.67,8.82,8080.0,20.0,28.66,2026-09-08T13:50:56.844327Z,,,,
ITC_SCALP_PE_20260908_135057,ITC.NS,ITC,SCALP_PE,SCALP_PE,270.0,1,1600,263.5,6.28,267.45,255.59,6.93,10048.0,20.0,29.89,2026-09-08T13:50:57.513862Z,,,,
BAJFINANCE_SCALP_PE_20260908_135058,BAJFINANCE.NS,BAJFINANCE,SCALP_PE,SCALP_PE,1200.0,1,125,1054.1,144.41,1069.91,1022.48,6.93,18051.25,20.0,34.91,2026-09-08T13:50:58.960888Z,,,,
MRF_SCALP_PE_20260908_135120,MRF.NS,MRF,SCALP_PE,SCALP_PE,128500.0,1,5,128245.0,838.47,130168.67,124397.65,9.24,4192.35,20.0,26.23,2026-09-08T13:51:20.124469Z,,,,
TCS_CASH_SELL_20260908_135030,TCS.NS,TCS,EQUITY_CASH,EQUITY_CASH,0.0,1,37,2255.5,2255.5,2278.05,2221.67,2.5,83453.5,20.0,40.0,2026-09-08T13:50:30.930029Z,2211.1,target_hit,1622.8,1.94
RELIANCE_CASH_BUY_20260909_082254,RELIANCE.NS,RELIANCE,CASH_BUY,EQUITY_CASH,0.0,1,65,1289.1,1289.1,1276.21,1308.44,8.0,83791.5,20.0,83811.5,2026-09-09T08:22:54.869162Z,,,,
RELIANCE_CASH_BUY_20260908_135030,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,65,1294.9,1294.9,1281.95,1314.32,8.0,84168.5,20.0,40.0,2026-09-08T13:50:30.928390Z,1279.0,sl_hit,-1053.5,-1.25
ICICIBANK_CASH_SELL_20260908_135030,ICICIBANK.NS,ICICIBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,60,1399.4,1399.4,1413.39,1378.41,1.5,83964.0,20.0,40.0,2026-09-08T13:50:30.929317Z,1389.1,eod_squareoff,598.0,0.71
MARUTI_CASH_SELL_20260908_135030,MARUTI.NS,MARUTI,EQUITY_CASH,EQUITY_CASH,0.0,1,6,12641.0,12641.0,12767.41,12451.39,1.5,75846.0,20.0,40.0,2026-09-08T13:50:30.930759Z,12618.0,eod_squareoff,118.0,0.16
LT_CASH_SELL_20260908_135030,LT.NS,LT,EQUITY_CASH,EQUITY_CASH,0.0,1,21,3946.1,3946.1,3985.56,3886.91,2.5,82868.1,20.0,40.0,2026-09-08T13:50:30.931526Z,3922.6,eod_squareoff,473.5,0.57
NIFTY_SCALP_PE_20260908_135051,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23635.1,164.04,23989.63,22926.05,6.46,28707.0,20.0,110.08,2026-09-08T13:50:51.840318Z,303.59,eod_squareoff,24331.17,84.76
BANKNIFTY_SCALP_PE_20260908_135052,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56777.55,376.22,57629.21,55074.22,8.34,22573.2,20.0,96.16,2026-09-08T13:50:52.160905Z,699.95,eod_squareoff,19347.64,85.71
FINNIFTY_SCALP_PE_20260908_135052,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25695.55,169.76,26080.98,24924.68,8.34,16976.0,20.0,92.6,2026-09-08T13:50:52.893249Z,391.58,eod_squareoff,22109.4,130.24
NIFTYNXT50_SCALP_CE_20260908_135053,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72900.0,3,30,72955.6,525.86,71861.27,75144.27,10.0,15775.8,20.0,62.47,2026-09-08T13:50:53.876096Z,502.62,eod_squareoff,-739.67,-4.69
RELIANCE_SCALP_CE_20260908_135054,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,1280.0,2,500,1294.9,18.76,1275.48,1333.75,10.0,9380.0,20.0,49.08,2026-09-08T13:50:54.252753Z,8.76,eod_squareoff,-5029.08,-53.61
HDFCBANK_SCALP_PE_20260908_135055,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,703.0,16.45,713.54,681.91,7.46,9047.5,20.0,65.63,2026-09-08T13:50:55.375829Z,32.01,eod_squareoff,8512.37,94.09
SBIN_SCALP_CE_20260908_135056,SBIN.NS,SBIN,SCALP_CE,SCALP_CE,1000.0,1,750,1008.0,11.87,992.88,1038.24,10.0,8902.5,20.0,50.66,2026-09-08T13:50:56.140243Z,7.52,eod_squareoff,-3293.16,-36.99
KOTAKBANK_SCALP_PE_20260908_135056,KOTAKBANK.NS,KOTAKBANK,SCALP_PE,SCALP_PE,440.0,1,400,419.25,20.2,425.54,406.67,8.82,8080.0,20.0,56.34,2026-09-08T13:50:56.843174Z,25.45,eod_squareoff,2063.66,25.54
ITC_SCALP_PE_20260908_135057,ITC.NS,ITC,SCALP_PE,SCALP_PE,270.0,1,1600,263.5,6.28,267.45,255.59,6.93,10048.0,20.0,61.42,2026-09-08T13:50:57.512786Z,8.9,eod_squareoff,4150.58,41.31
BAJFINANCE_SCALP_PE_20260908_135058,BAJFINANCE.NS,BAJFINANCE,SCALP_PE,SCALP_PE,1200.0,1,125,1054.1,144.41,1069.91,1022.48,6.93,18051.25,20.0,68.5,2026-09-08T13:50:58.959706Z,159.2,eod_squareoff,1800.25,9.97
MRF_SCALP_PE_20260908_135120,MRF.NS,MRF,SCALP_PE,SCALP_PE,128500.0,1,5,128245.0,838.47,130168.67,124397.65,9.24,4192.35,20.0,48.99,2026-09-08T13:51:20.123258Z,861.51,eod_squareoff,86.21,2.06
RELIANCE_CASH_BUY_20260909_082254,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,65,1289.1,1289.1,1276.21,1308.44,8.0,83791.5,20.0,40.0,2026-09-09T08:22:54.867608Z,1279.0,eod_squareoff,-676.5,-0.81
RELIANCE_CASH_SELL_20260909_121214,RELIANCE.NS,RELIANCE,CASH_SELL,EQUITY_CASH,0.0,1,74,1279.0,1279.0,1291.79,1259.82,2.5,94646.0,20.0,94666.0,2026-09-09T12:12:14.448144Z,,,,
HDFCBANK_CASH_SELL_20260909_121214,HDFCBANK.NS,HDFCBANK,CASH_SELL,EQUITY_CASH,0.0,1,138,687.1,687.1,693.97,676.79,2.5,94819.8,20.0,94839.8,2026-09-09T12:12:14.448872Z,,,,
INFY_CASH_SELL_20260909_121214,INFY.NS,INFY,CASH_SELL,EQUITY_CASH,0.0,1,92,1035.0,1035.0,1045.35,1019.48,2.9,95220.0,20.0,95240.0,2026-09-09T12:12:14.449582Z,,,,
BHARTIARTL_CASH_SELL_20260909_121214,BHARTIARTL.NS,BHARTIARTL,CASH_SELL,EQUITY_CASH,0.0,1,52,1814.7,1814.7,1832.85,1787.48,2.5,94364.4,20.0,94384.4,2026-09-09T12:12:14.457929Z,,,,
LT_CASH_SELL_20260909_121214,LT.NS,LT,CASH_SELL,EQUITY_CASH,0.0,1,24,3922.6,3922.6,3961.83,3863.76,2.5,94142.4,20.0,94162.4,2026-09-09T12:12:14.458728Z,,,,
NIFTY_SCALP_PE_20260909_121229,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23500.0,7,175,23431.5,175.55,23782.97,22728.56,6.98,30721.25,20.0,42.84,2026-09-09T12:12:29.474531Z,,,,
BANKNIFTY_SCALP_PE_20260909_121230,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56400.0,4,60,56295.55,389.9,57139.98,54606.68,6.46,23394.0,20.0,38.25,2026-09-09T12:12:30.564117Z,,,,
FINNIFTY_SCALP_PE_20260909_121230,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25450.0,4,100,25376.8,189.59,25757.45,24615.5,6.46,18959.0,20.0,35.48,2026-09-09T12:12:30.865371Z,,,,
NIFTYNXT50_SCALP_PE_20260909_121231,^NSMIDCP,NIFTYNXT50,SCALP_PE,SCALP_PE,73000.0,3,30,72850.2,512.16,73942.95,70664.69,7.29,15364.8,20.0,33.22,2026-09-09T12:12:31.438676Z,,,,
RELIANCE_SCALP_PE_20260909_121231,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1300.0,2,500,1279.0,21.5,1298.18,1240.63,9.24,10750.0,20.0,30.33,2026-09-09T12:12:31.759373Z,,,,
TCS_SCALP_PE_20260909_121232,TCS.NS,TCS,SCALP_PE,SCALP_PE,2250.0,1,175,2208.0,41.93,2241.12,2141.76,7.46,7337.75,20.0,28.2,2026-09-09T12:12:32.230106Z,,,,
INFY_SCALP_PE_20260909_121232,INFY.NS,INFY,SCALP_PE,SCALP_PE,1060.0,1,300,1035.0,24.37,1050.52,1003.95,8.93,7311.0,20.0,28.18,2026-09-09T12:12:32.583685Z,,,,
HDFCBANK_SCALP_PE_20260909_121232,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,700.0,1,550,687.1,12.9,697.41,666.49,8.82,7095.0,20.0,28.04,2026-09-09T12:12:33.000901Z,,,,
ICICIBANK_SCALP_PE_20260909_121233,ICICIBANK.NS,ICICIBANK,SCALP_PE,SCALP_PE,1400.0,1,700,1389.1,14.51,1409.94,1347.43,6.93,10157.0,20.0,29.96,2026-09-09T12:12:33.397886Z,,,,
SBIN_SCALP_PE_20260909_121233,SBIN.NS,SBIN,SCALP_PE,SCALP_PE,1010.0,1,750,1000.5,11.56,1015.51,970.49,6.93,8670.0,20.0,29.03,2026-09-09T12:12:33.733552Z,,,,
AXISBANK_SCALP_PE_20260909_121234,AXISBANK.NS,AXISBANK,SCALP_PE,SCALP_PE,1250.0,1,625,1238.5,14.14,1257.08,1201.35,6.93,8837.5,20.0,29.14,2026-09-09T12:12:34.047966Z,,,,
LT_SCALP_PE_20260909_121234,LT.NS,LT,SCALP_PE,SCALP_PE,3950.0,1,150,3922.6,38.79,3981.44,3804.92,8.82,5818.5,20.0,27.24,2026-09-09T12:12:34.740507Z,,,,
MARUTI_SCALP_CE_20260909_121236,MARUTI.NS,MARUTI,SCALP_CE,SCALP_CE,12500.0,1,50,12618.0,166.36,12428.73,12996.54,8.61,8318.0,20.0,28.81,2026-09-09T12:12:36.748094Z,,,,
RELIANCE_CASH_SELL_20260909_121214,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,74,1279.0,1279.0,1291.79,1259.82,2.5,94646.0,20.0,40.0,2026-09-09T12:12:14.447570Z,1279.0,eod_squareoff,-20.0,-0.02
HDFCBANK_CASH_SELL_20260909_121214,HDFCBANK.NS,HDFCBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,138,687.1,687.1,693.97,676.79,2.5,94819.8,20.0,40.0,2026-09-09T12:12:14.448426Z,687.1,eod_squareoff,-20.0,-0.02
INFY_CASH_SELL_20260909_121214,INFY.NS,INFY,EQUITY_CASH,EQUITY_CASH,0.0,1,92,1035.0,1035.0,1045.35,1019.48,2.9,95220.0,20.0,40.0,2026-09-09T12:12:14.449109Z,1035.0,eod_squareoff,-20.0,-0.02
BHARTIARTL_CASH_SELL_20260909_121214,BHARTIARTL.NS,BHARTIARTL,EQUITY_CASH,EQUITY_CASH,0.0,1,52,1814.7,1814.7,1832.85,1787.48,2.5,94364.4,20.0,40.0,2026-09-09T12:12:14.449820Z,1814.7,eod_squareoff,-20.0,-0.02
LT_CASH_SELL_20260909_121214,LT.NS,LT,EQUITY_CASH,EQUITY_CASH,0.0,1,24,3922.6,3922.6,3961.83,3863.76,2.5,94142.4,20.0,40.0,2026-09-09T12:12:14.458172Z,3922.6,eod_squareoff,-20.0,-0.02
NIFTY_SCALP_PE_20260909_121229,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23500.0,7,175,23431.5,175.55,23782.97,22728.56,6.98,30721.25,20.0,82.04,2026-09-09T12:12:29.473790Z,175.55,eod_squareoff,-62.04,-0.2
BANKNIFTY_SCALP_PE_20260909_121230,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56400.0,4,60,56295.55,389.9,57139.98,54606.68,6.46,23394.0,20.0,72.88,2026-09-09T12:12:30.563397Z,389.9,eod_squareoff,-52.88,-0.23
FINNIFTY_SCALP_PE_20260909_121230,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25450.0,4,100,25376.8,189.59,25757.45,24615.5,6.46,18959.0,20.0,67.33,2026-09-09T12:12:30.864675Z,189.59,eod_squareoff,-47.33,-0.25
NIFTYNXT50_SCALP_PE_20260909_121231,^NSMIDCP,NIFTYNXT50,SCALP_PE,SCALP_PE,73000.0,3,30,72850.2,512.16,73942.95,70664.69,7.29,15364.8,20.0,62.83,2026-09-09T12:12:31.437903Z,512.16,eod_squareoff,-42.83,-0.28
